index,published,keyword,domain,language,valid,title,description,url,image,archive,content,quote,de,en,la,added
a321103efa678e6e5349da32292d876f,2026-01-02T10:28:08Z,'extreme cold',www.bbc.com,en,0.3,"How to look after dogs, cats and other pets in cold weather",Pets may need help to stay warm and safe when wintry conditions arrive.,https://www.bbc.com/news/articles/ckgk7zx7vzko,https://ichef.bbci.co.uk/news/1024/branded_news/4fa7/live/c3374980-c47a-11f0-9b68-57906bffd3ed.jpg,http://web.archive.org/web/20260104002105/https://www.bbc.com/news/articles/ckgk7zx7vzko,"Many parts of the UK have experienced cold and snowy weather this winter. 
Like people, pets can need extra help to stay warm and safe during wintry conditions. 
How do I keep my pet warm indoors?… [+4063 chars]",,"So kümmern Sie sich bei kaltem Wetter um Hunde, Katzen und andere Haustiere. Haustiere benötigen möglicherweise Hilfe, um warm und sicher zu bleiben, wenn winterliche Bedingungen eintreten.","How to look after dogs, cats and other pets in cold weather. Pets may need help to stay warm and safe when wintry conditions arrive.","Quomodo quaerere canes, feles et alia cura frigoris. Cura opus est auxilio ut calidum et securum manere cum condiciones hiemales advenerint.",2026-01-07 05:22:27+00:00
f8719b4db02c5097b40d5cb5ffa33043,2026-01-02T13:12:19Z,'extreme cold',www.bbc.com,en,0.3,Double record-breaking year for UK as 2025 confirmed as warmest and sunniest on record,Simon King looks back at the extreme weather the UK had during 2025 as the Met Office confirms it as the warmest and sunniest on record,https://www.bbc.com/weather/articles/c306gpyll19o,https://ichef.bbci.co.uk/ace/branded_weather/1200/cpsprodpb/cc43/live/d156deb0-d9b3-11f0-b051-c9966e31459d.jpg,http://web.archive.org/web/20260102142151/https://www.bbc.com/weather/articles/c306gpyll19o,"In early November the weather was particularly mild with above average temperatures, especially overnight.
On Bonfire Night, traditionally a time to wrap up warm to watch fireworks, temperatures wer… [+979 chars]",,"Doppeltes Rekordjahr für Großbritannien, da 2025 als wärmstes und sonnigstes seit Beginn der Aufzeichnungen bestätigt wurde. Simon King blickt auf das extreme Wetter zurück, das Großbritannien im Jahr 2025 erlebte, da das Met Office bestätigte, dass es das wärmste und sonnigste seit Beginn der Aufzeichnungen war",Double record-breaking year for UK as 2025 confirmed as warmest and sunniest on record. Simon King looks back at the extreme weather the UK had during 2025 as the Met Office confirms it as the warmest and sunniest on record,"Duplex record-fractionis annus pro UK sicut 2025 confirmatus est sicut calidissimus et sunnissimus in memoria. Simon Rex extremam tempestatem in UK quam in 2025 respicit, sicut Met Office confirmat eam ut calidissimas et aptissimas in memoria.",2026-01-07 05:22:27+00:00
08ce132631d3bb5e86e02be4b525e776,2026-01-06T09:36:04Z,'extreme cold',www.the-independent.com,en,0.8,The warnings signs of cold hands and feet you should never ignore,A doctor reveals when to worry about extreme discolouration or pain in the hands or feet this winter,https://www.the-independent.com/life-style/health-and-families/cold-hands-feet-raynauds-syndrome-symptoms-signs-b2895198.html,"https://static.the-independent.com/2026/01/06/9/24/iStock-1359419539.jpeg?trim=0,0,0,0&width=1200&height=800&crop=1200:800",,"Your support helps us to tell the story
From reproductive rights to climate change to Big Tech, The Independent is on the ground when the story is developing. Whether it's investigating the financia… [+5102 chars]",,"Die Warnzeichen kalter Hände und Füße sollten Sie niemals ignorieren. Ein Arzt verrät, wann Sie sich in diesem Winter über extreme Verfärbungen oder Schmerzen an Händen oder Füßen Sorgen machen müssen",The warnings signs of cold hands and feet you should never ignore. A doctor reveals when to worry about extreme discolouration or pain in the hands or feet this winter,Monita signa frigorum manuum et pedum numquam ignorare debes. Medicus ostendit cum solliciti extremam decolorationem vel dolorem manuum vel pedum hieme,2026-01-07 15:20:56+00:00
b0c66d4c0daec6fe6e0b2fb46b6bbb44,2026-01-06T05:56:36Z,'extreme cold',economictimes.indiatimes.com,en,0.9,"School holiday alert: Winter vacations extended across Delhi, UP, Haryana, Bihar, Rajasthan and other states due to severe cold wave","School Holidays: A severe cold wave has prompted several Indian states to temporarily close schools, prioritising student safety amid extreme temperatures and dense fog. Closures vary by region, with some extending until mid‑January, while others have adjuste…",https://economictimes.indiatimes.com/news/new-updates/school-holiday-alert-winter-vacations-extended-across-delhi-up-haryana-bihar-rajasthan-and-other-states-due-to-severe-cold-wave/articleshow/126366796.cms,"https://img.etimg.com/thumb/msid-126367031,width-1200,height-630,imgsize-718163,overlay-economictimes/articleshow.jpg",,"Investment Ideas
Grow your wealth with stock ideas &amp; sectoral trends.
Stock Reports Plus
Buy low &amp; sell high with access to Stock Score, Upside potential &amp; more. 
BigBull Portfolio
G… [+439 chars]",,"Schulferienwarnung: Aufgrund der schweren Kältewelle wurden die Winterferien in Delhi, UP, Haryana, Bihar, Rajasthan und anderen Bundesstaaten verlängert. Schulferien: Eine schwere Kältewelle hat mehrere indische Bundesstaaten dazu veranlasst, Schulen vorübergehend zu schließen, wobei die Sicherheit der Schüler angesichts extremer Temperaturen und dichtem Nebel oberste Priorität hat. Die Schließungen variieren je nach Region, einige dauern bis Mitte Januar, während andere angepasst wurden…","School holiday alert: Winter vacations extended across Delhi, UP, Haryana, Bihar, Rajasthan and other states due to severe cold wave. School Holidays: A severe cold wave has prompted several Indian states to temporarily close schools, prioritising student safety amid extreme temperatures and dense fog. Closures vary by region, with some extending until mid‑January, while others have adjuste…","Scholae feriae intenti: feriae hiemales trans Delhi, UP, Haryana, Bihar, Rajasthan et aliae civitates ob undam gravem frigidam extenditur. Scholae Feriae: Graves unda frigidae complures Civitates Indianas ad tempus scholas claudendas suasit, prioritizing student salutem inter extremas temperaturas et nebulam densam. Clausurae regioni variantur, quibusdam extensis usque ad medium Ianuarias, aliis vero accommodant...",2026-01-07 15:20:56+00:00
ab9d5ddfcce49da13f92ed99040eef6e,2026-01-05T09:48:40Z,'cold snap',www.thelocal.de,en,0.9,"Snow, frost and ice across Germany as cold snap continues","Germany has been gripped by a spell of wintry weather. As the cold snap shows no sign of abating soon, residents should prepare for several more days of challenging conditions.",https://www.thelocal.de/20260105/snow-frost-and-ice-across-germany-as-cold-snap-continues,https://assets.thelocal.com/cdn-cgi/rs:fit:1200/quality:75/plain/https://apiwp.thelocal.com/wp-content/uploads/2026/01/watermarks-logo-567083930.jpg@webp,,"Germany has been gripped by a spell of wintry weather. As the cold snap shows no sign of abating soon, residents should prepare for several more days of challenging conditions.
 Over the past few da… [+3439 chars]",,"Schnee, Frost und Eis in ganz Deutschland, während der Kälteeinbruch anhält. Deutschland ist von einer winterlichen Wetterperiode erfasst. Da der Kälteeinbruch keine Anzeichen dafür zeigt, dass er bald nachlässt, sollten sich die Bewohner auf mehrere weitere Tage mit schwierigen Bedingungen einstellen.","Snow, frost and ice across Germany as cold snap continues. Germany has been gripped by a spell of wintry weather. As the cold snap shows no sign of abating soon, residents should prepare for several more days of challenging conditions.","Nix, gelu et glacies per Germaniam sicut franguntur frigidae pergunt. Germania hiberna tempestate correpta est. Sicut frigus frangeretur ostendit nullum signum cito mitescere, incolas pluribus diebus condiciones provocationes parare debet.",2026-01-07 20:20:56+00:00
6d0db337f75ff9720a4d9cc37268b128,2026-01-01T11:15:53Z,'colder than usual',economictimes.indiatimes.com,en,0.8,"India records 68.9% below-average rainfall in December, IMD says","India concluded December 2025 with a significant rainfall deficit, particularly in Northwest and Central regions. The India Meteorological Department forecasts a colder-than-usual January 2026 with increased cold-wave conditions and below-average temperatures…",https://economictimes.indiatimes.com/news/india/india-records-68-9-below-average-rainfall-in-december-imd-says/articleshow/126286787.cms,"https://img.etimg.com/thumb/msid-126286835,width-1200,height-630,imgsize-7378,overlay-economictimes/articleshow.jpg",http://web.archive.org/web/20260101112927/https://economictimes.indiatimes.com/news/india/india-records-68-9-below-average-rainfall-in-december-imd-says/articleshow/126286787.cms,"Investment Ideas
Grow your wealth with stock ideas &amp; sectoral trends.
Stock Reports Plus
Buy low &amp; sell high with access to Stock Score, Upside potential &amp; more. 
BigBull Portfolio
G… [+439 chars]",,"Laut IMD verzeichnet Indien im Dezember 68,9 % unterdurchschnittliche Niederschläge. Indien schloss den Dezember 2025 mit einem erheblichen Niederschlagsdefizit ab, insbesondere in den Nordwest- und Zentralregionen. Das India Meteorological Department prognostiziert einen kälteren Januar 2026 als üblich mit verstärkten Kältewellenbedingungen und unterdurchschnittlichen Temperaturen …","India records 68.9% below-average rainfall in December, IMD says. India concluded December 2025 with a significant rainfall deficit, particularly in Northwest and Central regions. The India Meteorological Department forecasts a colder-than-usual January 2026 with increased cold-wave conditions and below-average temperatures…","Indiae meminit 68.9% infra mediocris pluvias mense Decembri IMD dicit. India Decembri 2025 conclusa cum notabili pluviarum defectuum, praesertim in regionibus septentrionalibus et Centralibus. Indiae Department Meteorologicum praenuntiat frigidiores solito Ianuarii 2026 cum conditionibus frigidioribus auctis et temperaturis infra-medium.",2026-01-08 05:22:09+00:00
2f21fcd35d9b0dfa7c0d3bc0416fa066,2026-01-02T11:00:00Z,'insulation house',newrepublic.com,en,0.2,The Right-Wing Justices Know Their Favorite Legal Theory Is Bunk,"The media’s takeaways from the December oral arguments in
the Trump Justice Department’s bid to the Supreme Court to invalidate
multi-member “independent agencies,” were unanimous: It was a big win for Trump
and for legal conservatives’ decades-long drive to …",https://newrepublic.com/article/204737/supreme-court-unitary-executive-theory,https://images.newrepublic.com/3e105d11127d1a51080ff7949fba987a9ab7991c.jpeg?w=1200&h=630&crop=faces&fit=crop&fm=jpg,,"Quite apart from such such agencies subservience to the current
White House, screeds like Kavanaughs, against
the headless fourth branch leave out the landmark accountability regime that
the post-… [+1499 chars]",,"Die rechten Richter wissen, dass ihre Lieblingsrechtstheorie Quatsch ist. Die Erkenntnisse der Medien aus den mündlichen Verhandlungen im Dezember
den Antrag des Trump-Justizministeriums an den Obersten Gerichtshof, ihn für ungültig zu erklären
Die aus mehreren Mitgliedern bestehenden „unabhängigen Agenturen“ waren sich einig: Es war ein großer Sieg für Trump
und für den jahrzehntelangen Drang der Rechtskonservativen, …","The Right-Wing Justices Know Their Favorite Legal Theory Is Bunk. The media’s takeaways from the December oral arguments in
the Trump Justice Department’s bid to the Supreme Court to invalidate
multi-member “independent agencies,” were unanimous: It was a big win for Trump
and for legal conservatives’ decades-long drive to …","Iusti-Wing Iusticiarii Cognosce Bibliothecae Legalis Theoria PROFUGIO. Instrumenta auferunt ab argumentis oralibus Decembri mense
BUCINUM Iustitiae Department Summi Court iubere infirmare
multi membrum ""agencies independentes"" unanimes erant: Is erat magnus win pro Trump
et de decenniis legum conservativarum longarum coegi …",2026-01-08 10:20:30+00:00
4b85baba2971baac8f53893d79cb531f,2026-01-01T18:15:29Z,'insulation house',theconversation.com,en,0.3,Moving house? 3 surprising ways your new neighbourhood can affect health and happiness,"Choosing an area to live is tricky. But many people overlook the importance of walkable, leafy and quiet suburbs. Here’s how to check.",https://theconversation.com/moving-house-3-surprising-ways-your-new-neighbourhood-can-affect-health-and-happiness-266997,https://images.theconversation.com/files/706275/original/file-20251204-66-haeaq0.jpg?ixlib=rb-4.1.0&rect=0%2C125%2C4000%2C2000&q=45&auto=format&w=1356&h=668&fit=crop,http://web.archive.org/web/20260101231943/https://theconversation.com/moving-house-3-surprising-ways-your-new-neighbourhood-can-affect-health-and-happiness-266997,"Tom Rumble/Unsplash, CC BY-NC-ND
January is consistently Australia’s busiest month for moving house – around 14-18% of the yearly total, far higher than any other month. 

When people choose a new n… [+6294 chars]",,"Umzug? 3 überraschende Möglichkeiten, wie sich Ihre neue Nachbarschaft auf Gesundheit und Glück auswirken kann. Die Wahl einer Wohngegend ist schwierig. Viele Menschen übersehen jedoch die Bedeutung fußgängerfreundlicher, grüner und ruhiger Vororte. Hier erfahren Sie, wie Sie dies überprüfen.","Moving house? 3 surprising ways your new neighbourhood can affect health and happiness. Choosing an area to live is tricky. But many people overlook the importance of walkable, leafy and quiet suburbs. Here’s how to check.","Movere domum? 3 Miris modis nova vicinitas tua salutem ac felicitatem afficere potest. Eligendo aream ad vivendum insidiosa est. Sed multi homines momentum neglegunt ambulabilium, suburbanorum frondosum et quietum. Hic est quomodo reprehendo.",2026-01-08 10:20:30+00:00
6f5ea03b649cb632bc532f5ee4c50c60,2026-01-02T08:06:09Z,'insulation house',www.lifesciencesworld.com,en,0.3,What do you put in a wild hedgehog house?,"What To Put In A Wild Hedgehog House: A Comprehensive Guide A hedgehog house offers vital shelter, and what do you put in a wild hedgehog house? is crucial for its success: soft, dry nesting material like hay or leaves provides warmth and security, enticing h…",https://www.lifesciencesworld.com/what-do-you-put-in-a-wild-hedgehog-house/,,,"What To Put In A Wild Hedgehog House: A Comprehensive Guide
A hedgehog house offers vital shelter, and what do you put in a wild hedgehog house? is crucial for its success: soft, dry nesting materia… [+7651 chars]",,"Was stellt man in ein Wildigelhaus? Was man in ein Haus für wilde Igel tun sollte: Ein umfassender Leitfaden Ein Igelhaus bietet lebenswichtigen Schutz, und was steckt man in ein Haus für wilde Igel? ist entscheidend für den Erfolg: Weiches, trockenes Nistmaterial wie Heu oder Blätter sorgt für Wärme und Geborgenheit und lockt die Vögel an.","What do you put in a wild hedgehog house?. What To Put In A Wild Hedgehog House: A Comprehensive Guide A hedgehog house offers vital shelter, and what do you put in a wild hedgehog house? is crucial for its success: soft, dry nesting material like hay or leaves provides warmth and security, enticing h…","Quid ponis in domo erinaceo agresti? Quid Ponere In Ferum Erinacem Domum: Comprehensive Guide A ericius domus offert vitalem tectum, et quid ponis in domo erinacei sylvestris? pendet successu suo: materia mollis, arida nidificans sicut faenum vel folia calefacit et securitatem praebet, allicientes h…",2026-01-08 10:20:30+00:00
1cde6afad2d584732f0b414b671c2a15,2026-01-06T21:50:47Z,'insulation house',bringatrailer.com,en,0.3,2024 Off Grid Trailers Pando 3.0 at No Reserve,"This 2024 Off Grid Trailers Pando 3.0 is an off-road travel trailer finished in white. It features black alloy wheels, and rear stabilizer jacks, dual house batteries, a 2,000-watt inverter, a 360-degree Maxcoupler hitch, a tongue-mounted gear compartment wit…",https://bringatrailer.com/listing/2024-off-grid-trailer-pando/,https://bringatrailer.com/wp-content/uploads/2025/12/2024_off-grid-trailer_pando_Pando-3-BAT-21-86948-scaled.jpg,,"This 2024 Off Grid Trailers Pando 3.0 is an off-road travel trailer finished in white. It features black alloy wheels, and rear stabilizer jacks, dual house batteries, a 2,000-watt inverter, a 360-de… [+2325 chars]",,"2024 Off Grid Trailers Pando 3.0 ohne Reserve. Dieser 2024 Off Grid Trailers Pando 3.0 ist ein Offroad-Reiseanhänger in Weiß. Es verfügt über schwarze Leichtmetallräder und hintere Stabilisatorstützen, Doppelhausbatterien, einen 2.000-Watt-Wechselrichter, eine 360-Grad-Max-Kupplungskupplung, ein auf der Zunge montiertes Getriebefach mit …","2024 Off Grid Trailers Pando 3.0 at No Reserve. This 2024 Off Grid Trailers Pando 3.0 is an off-road travel trailer finished in white. It features black alloy wheels, and rear stabilizer jacks, dual house batteries, a 2,000-watt inverter, a 360-degree Maxcoupler hitch, a tongue-mounted gear compartment wit…","2024 Off Grid Trailers Pando 3.0 ad No Subsidium. Hoc 2024 Off Grid Trailers Pando 3.0 est off-via peregrinatione sex confecta in albis. Rotas mixturae nigrae lineat, jackas stabilimentans, dual domus gravida, a 2,000-watt inverter, a 360 gradus Maxcoupler Crispi, machinae machinae ingenii...",2026-01-08 10:20:30+00:00
